ID,V_ID,VERSION,AGE,GENDER,EDUC,FREQ,QUESTION,DIALOG,CAT,COND,DIMEN,RATING,TEXT
11,11,A,36,Male,MA/PhD,4,8,3,1,T,1,7,
11,11,A,36,Male,MA/PhD,4,8,3,1,T,2,7,
11,11,A,36,Male,MA/PhD,4,8,3,1,T,3,1,
11,11,A,36,Male,MA/PhD,4,8,3,1,T,4,1,
11,11,A,36,Male,MA/PhD,4,8,3,1,T,5,1,
11,11,A,36,Male,MA/PhD,4,8,3,1,T,6,1,
11,11,A,36,Male,MA/PhD,4,8,3,1,T,7,1,
11,11,A,36,Male,MA/PhD,4,8,3,1,T,8,7,
11,11,A,36,Male,MA/PhD,4,8,3,1,T,9,0,The speaker is appealing to a self-evident truth
11,11,A,36,Male,MA/PhD,4,9,8,2,NT,1,2,
11,11,A,36,Male,MA/PhD,4,9,8,2,NT,2,2,
11,11,A,36,Male,MA/PhD,4,9,8,2,NT,3,6,
11,11,A,36,Male,MA/PhD,4,9,8,2,NT,4,6,
11,11,A,36,Male,MA/PhD,4,9,8,2,NT,5,1,
11,11,A,36,Male,MA/PhD,4,9,8,2,NT,6,1,
11,11,A,36,Male,MA/PhD,4,9,8,2,NT,7,1,
11,11,A,36,Male,MA/PhD,4,9,8,2,NT,8,4,
11,11,A,36,Male,MA/PhD,4,9,8,2,NT,9,0,The speaker is trying to point out that the other person was mistaken.
11,11,A,36,Male,MA/PhD,4,10,15,0,F,1,1,
11,11,A,36,Male,MA/PhD,4,10,15,0,F,2,1,
11,11,A,36,Male,MA/PhD,4,10,15,0,F,3,2,
11,11,A,36,Male,MA/PhD,4,10,15,0,F,4,1,
11,11,A,36,Male,MA/PhD,4,10,15,0,F,5,1,
11,11,A,36,Male,MA/PhD,4,10,15,0,F,6,1,
11,11,A,36,Male,MA/PhD,4,10,15,0,F,7,2,
11,11,A,36,Male,MA/PhD,4,10,15,0,F,8,4,
11,11,A,36,Male,MA/PhD,4,10,15,0,F,9,0,The speaker is dismissing the other person rather than addressing their argument.
11,11,A,36,Male,MA/PhD,4,11,7,2,T,1,7,
11,11,A,36,Male,MA/PhD,4,11,7,2,T,2,7,
11,11,A,36,Male,MA/PhD,4,11,7,2,T,3,7,
11,11,A,36,Male,MA/PhD,4,11,7,2,T,4,7,
11,11,A,36,Male,MA/PhD,4,11,7,2,T,5,1,
11,11,A,36,Male,MA/PhD,4,11,7,2,T,6,1,
11,11,A,36,Male,MA/PhD,4,11,7,2,T,7,4,
11,11,A,36,Male,MA/PhD,4,11,7,2,T,8,4,
11,11,A,36,Male,MA/PhD,4,11,7,2,T,9,0,The speaker is describing the nature of a fan
11,11,A,36,Male,MA/PhD,4,12,10,3,NT,1,5,
11,11,A,36,Male,MA/PhD,4,12,10,3,NT,2,5,
11,11,A,36,Male,MA/PhD,4,12,10,3,NT,3,3,
11,11,A,36,Male,MA/PhD,4,12,10,3,NT,4,1,
11,11,A,36,Male,MA/PhD,4,12,10,3,NT,5,6,
11,11,A,36,Male,MA/PhD,4,12,10,3,NT,6,6,
11,11,A,36,Male,MA/PhD,4,12,10,3,NT,7,5,
11,11,A,36,Male,MA/PhD,4,12,10,3,NT,8,5,
11,11,A,36,Male,MA/PhD,4,12,10,3,NT,9,0,The speaker is encouraging the listener to accept the consequences of their actions.
11,11,A,36,Male,MA/PhD,4,13,16,0,F,1,2,
11,11,A,36,Male,MA/PhD,4,13,16,0,F,2,1,
11,11,A,36,Male,MA/PhD,4,13,16,0,F,3,4,
11,11,A,36,Male,MA/PhD,4,13,16,0,F,4,4,
11,11,A,36,Male,MA/PhD,4,13,16,0,F,5,1,
11,11,A,36,Male,MA/PhD,4,13,16,0,F,6,1,
11,11,A,36,Male,MA/PhD,4,13,16,0,F,7,2,
11,11,A,36,Male,MA/PhD,4,13,16,0,F,8,6,
11,11,A,36,Male,MA/PhD,4,13,16,0,F,9,0,The speaker is appealing to ignorance.
11,11,A,36,Male,MA/PhD,4,14,12,3,NT,1,6,
11,11,A,36,Male,MA/PhD,4,14,12,3,NT,2,6,
11,11,A,36,Male,MA/PhD,4,14,12,3,NT,3,2,
11,11,A,36,Male,MA/PhD,4,14,12,3,NT,4,1,
11,11,A,36,Male,MA/PhD,4,14,12,3,NT,5,7,
11,11,A,36,Male,MA/PhD,4,14,12,3,NT,6,6,
11,11,A,36,Male,MA/PhD,4,14,12,3,NT,7,6,
11,11,A,36,Male,MA/PhD,4,14,12,3,NT,8,5,
11,11,A,36,Male,MA/PhD,4,14,12,3,NT,9,0,Speaker B appeals to a prior agreement to counter Speaker A's position.
11,11,A,36,Male,MA/PhD,4,15,2,1,NT,1,7,
11,11,A,36,Male,MA/PhD,4,15,2,1,NT,2,7,
11,11,A,36,Male,MA/PhD,4,15,2,1,NT,3,1,
11,11,A,36,Male,MA/PhD,4,15,2,1,NT,4,1,
11,11,A,36,Male,MA/PhD,4,15,2,1,NT,5,7,
11,11,A,36,Male,MA/PhD,4,15,2,1,NT,6,6,
11,11,A,36,Male,MA/PhD,4,15,2,1,NT,7,5,
11,11,A,36,Male,MA/PhD,4,15,2,1,NT,8,4,
11,11,A,36,Male,MA/PhD,4,15,2,1,NT,9,0,The speaker shifts the discussion away from personal considerations and toward a general principl
11,11,A,36,Male,MA/PhD,4,16,5,2,T,1,7,
11,11,A,36,Male,MA/PhD,4,16,5,2,T,2,7,
11,11,A,36,Male,MA/PhD,4,16,5,2,T,3,7,
11,11,A,36,Male,MA/PhD,4,16,5,2,T,4,7,
11,11,A,36,Male,MA/PhD,4,16,5,2,T,5,1,
11,11,A,36,Male,MA/PhD,4,16,5,2,T,6,1,
11,11,A,36,Male,MA/PhD,4,16,5,2,T,7,1,
11,11,A,36,Male,MA/PhD,4,16,5,2,T,8,4,
11,11,A,36,Male,MA/PhD,4,16,5,2,T,9,0,el orador intenta justificar un conducta general de un grupo
12,12,A,27,Female,Undergrad,3,1,13,0,F,1,7,
12,12,A,27,Female,Undergrad,3,1,13,0,F,2,5,
12,12,A,27,Female,Undergrad,3,1,13,0,F,3,7,
12,12,A,27,Female,Undergrad,3,1,13,0,F,4,7,
12,12,A,27,Female,Undergrad,3,1,13,0,F,5,6,
12,12,A,27,Female,Undergrad,3,1,13,0,F,6,3,
12,12,A,27,Female,Undergrad,3,1,13,0,F,7,3,
12,12,A,27,Female,Undergrad,3,1,13,0,F,8,3,
12,12,A,27,Female,Undergrad,3,1,13,0,F,9,0,Speaker B has already accepted the situation and is open to wait for it to happen without forcing things
12,12,A,27,Female,Undergrad,3,2,1,1,T,1,6,
12,12,A,27,Female,Undergrad,3,2,1,1,T,2,7,
12,12,A,27,Female,Undergrad,3,2,1,1,T,3,1,
12,12,A,27,Female,Undergrad,3,2,1,1,T,4,3,
12,12,A,27,Female,Undergrad,3,2,1,1,T,5,2,
12,12,A,27,Female,Undergrad,3,2,1,1,T,6,4,
12,12,A,27,Female,Undergrad,3,2,1,1,T,7,3,
12,12,A,27,Female,Undergrad,3,2,1,1,T,8,3,
12,12,A,27,Female,Undergrad,3,2,1,1,T,9,0,There are some situations that can be unpleasant but that's how they are supposed to be and there's nothing we can change
12,12,A,27,Female,Undergrad,3,3,4,1,NT,1,6,
12,12,A,27,Female,Undergrad,3,3,4,1,NT,2,6,
12,12,A,27,Female,Undergrad,3,3,4,1,NT,3,2,
12,12,A,27,Female,Undergrad,3,3,4,1,NT,4,4,
12,12,A,27,Female,Undergrad,3,3,4,1,NT,5,5,
12,12,A,27,Female,Undergrad,3,3,4,1,NT,6,6,
12,12,A,27,Female,Undergrad,3,3,4,1,NT,7,7,
12,12,A,27,Female,Undergrad,3,3,4,1,NT,8,7,
12,12,A,27,Female,Undergrad,3,3,4,1,NT,9,0,Speaker B suggest someone else or the decision maker could have make a different choise that affect Speaker B less
12,12,A,27,Female,Undergrad,3,4,6,2,NT,1,7,
12,12,A,27,Female,Undergrad,3,4,6,2,NT,2,6,
12,12,A,27,Female,Undergrad,3,4,6,2,NT,3,6,
12,12,A,27,Female,Undergrad,3,4,6,2,NT,4,6,
12,12,A,27,Female,Undergrad,3,4,6,2,NT,5,2,
12,12,A,27,Female,Undergrad,3,4,6,2,NT,6,3,
12,12,A,27,Female,Undergrad,3,4,6,2,NT,7,6,
12,12,A,27,Female,Undergrad,3,4,6,2,NT,8,7,
12,12,A,27,Female,Undergrad,3,4,6,2,NT,9,0,"There are behaviors frol some groups of people that cannot bebñ changed, in this case kids, and implies that Speaker B is the person who need to be more tolerant"
12,12,A,27,Female,Undergrad,3,5,9,3,T,1,5,
12,12,A,27,Female,Undergrad,3,5,9,3,T,2,5,
12,12,A,27,Female,Undergrad,3,5,9,3,T,3,1,
12,12,A,27,Female,Undergrad,3,5,9,3,T,4,2,
12,12,A,27,Female,Undergrad,3,5,9,3,T,5,6,
12,12,A,27,Female,Undergrad,3,5,9,3,T,6,7,
12,12,A,27,Female,Undergrad,3,5,9,3,T,7,5,
12,12,A,27,Female,Undergrad,3,5,9,3,T,8,6,
12,12,A,27,Female,Undergrad,3,5,9,3,T,9,0,Speaker B is not happy with the other person changing a previous agreement and is trying to revert that decision using a soft manner 
12,12,A,27,Female,Undergrad,3,6,14,0,F,1,6,
12,12,A,27,Female,Undergrad,3,6,14,0,F,2,7,
12,12,A,27,Female,Undergrad,3,6,14,0,F,3,5,
12,12,A,27,Female,Undergrad,3,6,14,0,F,4,5,
12,12,A,27,Female,Undergrad,3,6,14,0,F,5,6,
12,12,A,27,Female,Undergrad,3,6,14,0,F,6,5,
12,12,A,27,Female,Undergrad,3,6,14,0,F,7,4,
12,12,A,27,Female,Undergrad,3,6,14,0,F,8,5,
12,12,A,27,Female,Undergrad,3,6,14,0,F,9,0,That situation that is hard for speaker B was harder than expected and now it is in a situation that can not be changed
12,12,A,27,Female,Undergrad,3,7,11,3,T,1,6,
12,12,A,27,Female,Undergrad,3,7,11,3,T,2,7,
12,12,A,27,Female,Undergrad,3,7,11,3,T,3,2,
12,12,A,27,Female,Undergrad,3,7,11,3,T,4,3,
12,12,A,27,Female,Undergrad,3,7,11,3,T,5,7,
12,12,A,27,Female,Undergrad,3,7,11,3,T,6,6,
12,12,A,27,Female,Undergrad,3,7,11,3,T,7,5,
12,12,A,27,Female,Undergrad,3,7,11,3,T,8,7,
12,12,A,27,Female,Undergrad,3,7,11,3,T,9,0,Speaker B 
12,12,A,27,Female,Undergrad,3,8,3,1,T,1,5,
12,12,A,27,Female,Undergrad,3,8,3,1,T,2,5,
12,12,A,27,Female,Undergrad,3,8,3,1,T,3,6,
12,12,A,27,Female,Undergrad,3,8,3,1,T,4,5,
12,12,A,27,Female,Undergrad,3,8,3,1,T,5,5,
12,12,A,27,Female,Undergrad,3,8,3,1,T,6,7,
12,12,A,27,Female,Undergrad,3,8,3,1,T,7,6,
12,12,A,27,Female,Undergrad,3,8,3,1,T,8,7,
12,12,A,27,Female,Undergrad,3,8,3,1,T,9,0,Speaker B has accepted the situation can not be changed and that there are thing outside their control 
12,12,A,27,Female,Undergrad,3,9,8,2,NT,1,3,
12,12,A,27,Female,Undergrad,3,9,8,2,NT,2,3,
12,12,A,27,Female,Undergrad,3,9,8,2,NT,3,4,
12,12,A,27,Female,Undergrad,3,9,8,2,NT,4,2,
12,12,A,27,Female,Undergrad,3,9,8,2,NT,5,3,
12,12,A,27,Female,Undergrad,3,9,8,2,NT,6,3,
12,12,A,27,Female,Undergrad,3,9,8,2,NT,7,4,
12,12,A,27,Female,Undergrad,3,9,8,2,NT,8,4,
12,12,A,27,Female,Undergrad,3,9,8,2,NT,9,0,Speaker B is trying to accept a close person didnt act the way was expected and it folds into an action that make Speaker B felt bad
12,12,A,27,Female,Undergrad,3,10,15,0,F,1,1,
12,12,A,27,Female,Undergrad,3,10,15,0,F,2,1,
12,12,A,27,Female,Undergrad,3,10,15,0,F,3,4,
12,12,A,27,Female,Undergrad,3,10,15,0,F,4,3,
12,12,A,27,Female,Undergrad,3,10,15,0,F,5,2,
12,12,A,27,Female,Undergrad,3,10,15,0,F,6,3,
12,12,A,27,Female,Undergrad,3,10,15,0,F,7,3,
12,12,A,27,Female,Undergrad,3,10,15,0,F,8,4,
12,12,A,27,Female,Undergrad,3,10,15,0,F,9,0,"That whatever the other person is saying thats not an universal statement, also that Speaker B do not agree with that opinion and has a different one"
12,12,A,27,Female,Undergrad,3,11,7,2,T,1,6,
12,12,A,27,Female,Undergrad,3,11,7,2,T,2,5,
12,12,A,27,Female,Undergrad,3,11,7,2,T,3,4,
12,12,A,27,Female,Undergrad,3,11,7,2,T,4,6,
12,12,A,27,Female,Undergrad,3,11,7,2,T,5,4,
12,12,A,27,Female,Undergrad,3,11,7,2,T,6,5,
12,12,A,27,Female,Undergrad,3,11,7,2,T,7,5,
12,12,A,27,Female,Undergrad,3,11,7,2,T,8,5,
12,12,A,27,Female,Undergrad,3,11,7,2,T,9,0,Spaker B can not change the situation and is explaining that the noise was already expected 
12,12,A,27,Female,Undergrad,3,12,10,3,NT,1,5,
12,12,A,27,Female,Undergrad,3,12,10,3,NT,2,6,
12,12,A,27,Female,Undergrad,3,12,10,3,NT,3,2,
12,12,A,27,Female,Undergrad,3,12,10,3,NT,4,3,
12,12,A,27,Female,Undergrad,3,12,10,3,NT,5,7,
12,12,A,27,Female,Undergrad,3,12,10,3,NT,6,7,
12,12,A,27,Female,Undergrad,3,12,10,3,NT,7,5,
12,12,A,27,Female,Undergrad,3,12,10,3,NT,8,5,
12,12,A,27,Female,Undergrad,3,12,10,3,NT,9,0,"The other speaker wants to change what was previously agreed but speaker B is not open to let it go, wants to follow the agreement even if the other person doesnt want to"
12,12,A,27,Female,Undergrad,3,13,16,0,F,1,4,
12,12,A,27,Female,Undergrad,3,13,16,0,F,2,7,
12,12,A,27,Female,Undergrad,3,13,16,0,F,3,7,
12,12,A,27,Female,Undergrad,3,13,16,0,F,4,6,
12,12,A,27,Female,Undergrad,3,13,16,0,F,5,3,
12,12,A,27,Female,Undergrad,3,13,16,0,F,6,3,
12,12,A,27,Female,Undergrad,3,13,16,0,F,7,4,
12,12,A,27,Female,Undergrad,3,13,16,0,F,8,5,
12,12,A,27,Female,Undergrad,3,13,16,0,F,9,0,Speaker B wants to make clear there is not a single answer or option and that they cannot make assuptions without further information
12,12,A,27,Female,Undergrad,3,14,12,3,NT,1,7,
12,12,A,27,Female,Undergrad,3,14,12,3,NT,2,7,
12,12,A,27,Female,Undergrad,3,14,12,3,NT,3,2,
12,12,A,27,Female,Undergrad,3,14,12,3,NT,4,5,
12,12,A,27,Female,Undergrad,3,14,12,3,NT,5,7,
12,12,A,27,Female,Undergrad,3,14,12,3,NT,6,7,
12,12,A,27,Female,Undergrad,3,14,12,3,NT,7,5,
12,12,A,27,Female,Undergrad,3,14,12,3,NT,8,2,
12,12,A,27,Female,Undergrad,3,14,12,3,NT,9,0,The other speaker wants to make a change to the agreement but Speaker B is not open to that and wants to follow the previoys agreement without changes
12,12,A,27,Female,Undergrad,3,15,2,1,NT,1,7,
12,12,A,27,Female,Undergrad,3,15,2,1,NT,2,6,
12,12,A,27,Female,Undergrad,3,15,2,1,NT,3,2,
12,12,A,27,Female,Undergrad,3,15,2,1,NT,4,4,
12,12,A,27,Female,Undergrad,3,15,2,1,NT,5,6,
12,12,A,27,Female,Undergrad,3,15,2,1,NT,6,6,
12,12,A,27,Female,Undergrad,3,15,2,1,NT,7,5,
12,12,A,27,Female,Undergrad,3,15,2,1,NT,8,5,
12,12,A,27,Female,Undergrad,3,15,2,1,NT,9,0,Speaker B want to be clear that the decision had a different angle to the human one and that it was made considering the business environment that can be hard and can not change
12,12,A,27,Female,Undergrad,3,16,5,2,T,1,5,
12,12,A,27,Female,Undergrad,3,16,5,2,T,2,5,
12,12,A,27,Female,Undergrad,3,16,5,2,T,3,4,
12,12,A,27,Female,Undergrad,3,16,5,2,T,4,7,
12,12,A,27,Female,Undergrad,3,16,5,2,T,5,2,
12,12,A,27,Female,Undergrad,3,16,5,2,T,6,6,
12,12,A,27,Female,Undergrad,3,16,5,2,T,7,6,
12,12,A,27,Female,Undergrad,3,16,5,2,T,8,7,
12,12,A,27,Female,Undergrad,3,16,5,2,T,9,0,The situation that is happening was expected since Speaker B know boys are suposed to act like that and was already expecting it
13,13,A,36,Female,MA/PhD,4,1,13,0,F,1,5,
13,13,A,36,Female,MA/PhD,4,1,13,0,F,2,6,
13,13,A,36,Female,MA/PhD,4,1,13,0,F,3,2,
13,13,A,36,Female,MA/PhD,4,1,13,0,F,4,1,
13,13,A,36,Female,MA/PhD,4,1,13,0,F,5,7,
13,13,A,36,Female,MA/PhD,4,1,13,0,F,6,7,
13,13,A,36,Female,MA/PhD,4,1,13,0,F,7,7,
13,13,A,36,Female,MA/PhD,4,1,13,0,F,8,6,
13,13,A,36,Female,MA/PhD,4,1,13,0,F,9,0,You gotta be patient 
13,13,A,36,Female,MA/PhD,4,2,1,1,T,1,7,
13,13,A,36,Female,MA/PhD,4,2,1,1,T,2,7,
13,13,A,36,Female,MA/PhD,4,2,1,1,T,3,1,
13,13,A,36,Female,MA/PhD,4,2,1,1,T,4,5,
13,13,A,36,Female,MA/PhD,4,2,1,1,T,5,6,
13,13,A,36,Female,MA/PhD,4,2,1,1,T,6,5,
13,13,A,36,Female,MA/PhD,4,2,1,1,T,7,6,
13,13,A,36,Female,MA/PhD,4,2,1,1,T,8,6,
13,13,A,36,Female,MA/PhD,4,2,1,1,T,9,0,"War is awful, cannot be changed "
13,13,A,36,Female,MA/PhD,4,3,4,1,NT,1,1,
13,13,A,36,Female,MA/PhD,4,3,4,1,NT,2,1,
13,13,A,36,Female,MA/PhD,4,3,4,1,NT,3,1,
13,13,A,36,Female,MA/PhD,4,3,4,1,NT,4,1,
13,13,A,36,Female,MA/PhD,4,3,4,1,NT,5,7,
13,13,A,36,Female,MA/PhD,4,3,4,1,NT,6,4,
13,13,A,36,Female,MA/PhD,4,3,4,1,NT,7,4,
13,13,A,36,Female,MA/PhD,4,3,4,1,NT,8,6,
13,13,A,36,Female,MA/PhD,4,3,4,1,NT,9,0,This was not well thought through 
13,13,A,36,Female,MA/PhD,4,4,6,2,NT,1,7,
13,13,A,36,Female,MA/PhD,4,4,6,2,NT,2,7,
13,13,A,36,Female,MA/PhD,4,4,6,2,NT,3,7,
13,13,A,36,Female,MA/PhD,4,4,6,2,NT,4,7,
13,13,A,36,Female,MA/PhD,4,4,6,2,NT,5,1,
13,13,A,36,Female,MA/PhD,4,4,6,2,NT,6,1,
13,13,A,36,Female,MA/PhD,4,4,6,2,NT,7,7,
13,13,A,36,Female,MA/PhD,4,4,6,2,NT,8,7,
13,13,A,36,Female,MA/PhD,4,4,6,2,NT,9,0,Children are a louder group population 
13,13,A,36,Female,MA/PhD,4,5,9,3,T,1,7,
13,13,A,36,Female,MA/PhD,4,5,9,3,T,2,7,
13,13,A,36,Female,MA/PhD,4,5,9,3,T,3,1,
13,13,A,36,Female,MA/PhD,4,5,9,3,T,4,1,
13,13,A,36,Female,MA/PhD,4,5,9,3,T,5,1,
13,13,A,36,Female,MA/PhD,4,5,9,3,T,6,7,
13,13,A,36,Female,MA/PhD,4,5,9,3,T,7,7,
13,13,A,36,Female,MA/PhD,4,5,9,3,T,8,7,
13,13,A,36,Female,MA/PhD,4,5,9,3,T,9,0,You gotta keep your word 
13,13,A,36,Female,MA/PhD,4,6,14,0,F,1,4,
13,13,A,36,Female,MA/PhD,4,6,14,0,F,2,4,
13,13,A,36,Female,MA/PhD,4,6,14,0,F,3,4,
13,13,A,36,Female,MA/PhD,4,6,14,0,F,4,3,
13,13,A,36,Female,MA/PhD,4,6,14,0,F,5,3,
13,13,A,36,Female,MA/PhD,4,6,14,0,F,6,7,
13,13,A,36,Female,MA/PhD,4,6,14,0,F,7,7,
13,13,A,36,Female,MA/PhD,4,6,14,0,F,8,5,
13,13,A,36,Female,MA/PhD,4,6,14,0,F,9,0,Not all situations require the same effort 
13,13,A,36,Female,MA/PhD,4,7,11,3,T,1,7,
13,13,A,36,Female,MA/PhD,4,7,11,3,T,2,7,
13,13,A,36,Female,MA/PhD,4,7,11,3,T,3,1,
13,13,A,36,Female,MA/PhD,4,7,11,3,T,4,1,
13,13,A,36,Female,MA/PhD,4,7,11,3,T,5,7,
13,13,A,36,Female,MA/PhD,4,7,11,3,T,6,7,
13,13,A,36,Female,MA/PhD,4,7,11,3,T,7,7,
13,13,A,36,Female,MA/PhD,4,7,11,3,T,8,7,
13,13,A,36,Female,MA/PhD,4,7,11,3,T,9,0,No deliveries after the agreed time of period 
13,13,A,36,Female,MA/PhD,4,8,3,1,T,1,7,
13,13,A,36,Female,MA/PhD,4,8,3,1,T,2,7,
13,13,A,36,Female,MA/PhD,4,8,3,1,T,3,7,
13,13,A,36,Female,MA/PhD,4,8,3,1,T,4,7,
13,13,A,36,Female,MA/PhD,4,8,3,1,T,5,7,
13,13,A,36,Female,MA/PhD,4,8,3,1,T,6,7,
13,13,A,36,Female,MA/PhD,4,8,3,1,T,7,7,
13,13,A,36,Female,MA/PhD,4,8,3,1,T,8,7,
13,13,A,36,Female,MA/PhD,4,8,3,1,T,9,0,Life is hard and then you die 
13,13,A,36,Female,MA/PhD,4,9,8,2,NT,1,3,
13,13,A,36,Female,MA/PhD,4,9,8,2,NT,2,3,
13,13,A,36,Female,MA/PhD,4,9,8,2,NT,3,3,
13,13,A,36,Female,MA/PhD,4,9,8,2,NT,4,3,
13,13,A,36,Female,MA/PhD,4,9,8,2,NT,5,3,
13,13,A,36,Female,MA/PhD,4,9,8,2,NT,6,1,
13,13,A,36,Female,MA/PhD,4,9,8,2,NT,7,7,
13,13,A,36,Female,MA/PhD,4,9,8,2,NT,8,5,
13,13,A,36,Female,MA/PhD,4,9,8,2,NT,9,0,Never trust nobody 
13,13,A,36,Female,MA/PhD,4,10,15,0,F,1,1,
13,13,A,36,Female,MA/PhD,4,10,15,0,F,2,1,
13,13,A,36,Female,MA/PhD,4,10,15,0,F,3,1,
13,13,A,36,Female,MA/PhD,4,10,15,0,F,4,1,
13,13,A,36,Female,MA/PhD,4,10,15,0,F,5,1,
13,13,A,36,Female,MA/PhD,4,10,15,0,F,6,1,
13,13,A,36,Female,MA/PhD,4,10,15,0,F,7,7,
13,13,A,36,Female,MA/PhD,4,10,15,0,F,8,7,
13,13,A,36,Female,MA/PhD,4,10,15,0,F,9,0,"You are wrong, out ok to speak your mind but you are wring"
13,13,A,36,Female,MA/PhD,4,11,7,2,T,1,7,
13,13,A,36,Female,MA/PhD,4,11,7,2,T,2,7,
13,13,A,36,Female,MA/PhD,4,11,7,2,T,3,7,
13,13,A,36,Female,MA/PhD,4,11,7,2,T,4,7,
13,13,A,36,Female,MA/PhD,4,11,7,2,T,5,1,
13,13,A,36,Female,MA/PhD,4,11,7,2,T,6,1,
13,13,A,36,Female,MA/PhD,4,11,7,2,T,7,7,
13,13,A,36,Female,MA/PhD,4,11,7,2,T,8,7,
13,13,A,36,Female,MA/PhD,4,11,7,2,T,9,0,Boys will be boys 
13,13,A,36,Female,MA/PhD,4,12,10,3,NT,1,7,
13,13,A,36,Female,MA/PhD,4,12,10,3,NT,2,7,
13,13,A,36,Female,MA/PhD,4,12,10,3,NT,3,1,
13,13,A,36,Female,MA/PhD,4,12,10,3,NT,4,1,
13,13,A,36,Female,MA/PhD,4,12,10,3,NT,5,7,
13,13,A,36,Female,MA/PhD,4,12,10,3,NT,6,7,
13,13,A,36,Female,MA/PhD,4,12,10,3,NT,7,7,
13,13,A,36,Female,MA/PhD,4,12,10,3,NT,8,7,
13,13,A,36,Female,MA/PhD,4,12,10,3,NT,9,0,You played you pay
13,13,A,36,Female,MA/PhD,4,13,16,0,F,1,1,
13,13,A,36,Female,MA/PhD,4,13,16,0,F,2,1,
13,13,A,36,Female,MA/PhD,4,13,16,0,F,3,3,
13,13,A,36,Female,MA/PhD,4,13,16,0,F,4,2,
13,13,A,36,Female,MA/PhD,4,13,16,0,F,5,2,
13,13,A,36,Female,MA/PhD,4,13,16,0,F,6,1,
13,13,A,36,Female,MA/PhD,4,13,16,0,F,7,6,
13,13,A,36,Female,MA/PhD,4,13,16,0,F,8,6,
13,13,A,36,Female,MA/PhD,4,13,16,0,F,9,0,We don’t have a certainty of the answer 
13,13,A,36,Female,MA/PhD,4,14,12,3,NT,1,6,
13,13,A,36,Female,MA/PhD,4,14,12,3,NT,2,5,
13,13,A,36,Female,MA/PhD,4,14,12,3,NT,3,4,
13,13,A,36,Female,MA/PhD,4,14,12,3,NT,4,4,
13,13,A,36,Female,MA/PhD,4,14,12,3,NT,5,6,
13,13,A,36,Female,MA/PhD,4,14,12,3,NT,6,5,
13,13,A,36,Female,MA/PhD,4,14,12,3,NT,7,5,
13,13,A,36,Female,MA/PhD,4,14,12,3,NT,8,5,
13,13,A,36,Female,MA/PhD,4,14,12,3,NT,9,0,Keep your word 
13,13,A,36,Female,MA/PhD,4,15,2,1,NT,1,7,
13,13,A,36,Female,MA/PhD,4,15,2,1,NT,2,7,
13,13,A,36,Female,MA/PhD,4,15,2,1,NT,3,7,
13,13,A,36,Female,MA/PhD,4,15,2,1,NT,4,7,
13,13,A,36,Female,MA/PhD,4,15,2,1,NT,5,7,
13,13,A,36,Female,MA/PhD,4,15,2,1,NT,6,7,
13,13,A,36,Female,MA/PhD,4,15,2,1,NT,7,7,
13,13,A,36,Female,MA/PhD,4,15,2,1,NT,8,7,
13,13,A,36,Female,MA/PhD,4,15,2,1,NT,9,0,Work is work
13,13,A,36,Female,MA/PhD,4,16,5,2,T,1,6,
13,13,A,36,Female,MA/PhD,4,16,5,2,T,2,5,
13,13,A,36,Female,MA/PhD,4,16,5,2,T,3,6,
13,13,A,36,Female,MA/PhD,4,16,5,2,T,4,6,
13,13,A,36,Female,MA/PhD,4,16,5,2,T,5,6,
13,13,A,36,Female,MA/PhD,4,16,5,2,T,6,5,
13,13,A,36,Female,MA/PhD,4,16,5,2,T,7,7,
13,13,A,36,Female,MA/PhD,4,16,5,2,T,8,7,
13,13,A,36,Female,MA/PhD,4,16,5,2,T,9,0,Same as the childrens and fans 
14,14,A,38,Female,MA/PhD,3,1,13,0,F,1,6,
14,14,A,38,Female,MA/PhD,3,1,13,0,F,2,6,
14,14,A,38,Female,MA/PhD,3,1,13,0,F,3,7,
14,14,A,38,Female,MA/PhD,3,1,13,0,F,4,5,
14,14,A,38,Female,MA/PhD,3,1,13,0,F,5,2,
14,14,A,38,Female,MA/PhD,3,1,13,0,F,6,2,
14,14,A,38,Female,MA/PhD,3,1,13,0,F,7,7,
14,14,A,38,Female,MA/PhD,3,1,13,0,F,8,7,
14,14,A,38,Female,MA/PhD,3,1,13,0,F,9,0,He explains that the time it is taking is not out of the ordinary and implies that complaining won’t improve it and suggests A him to just relax and wait
14,14,A,38,Female,MA/PhD,3,2,1,1,T,1,7,
14,14,A,38,Female,MA/PhD,3,2,1,1,T,2,7,
14,14,A,38,Female,MA/PhD,3,2,1,1,T,3,7,
14,14,A,38,Female,MA/PhD,3,2,1,1,T,4,7,
14,14,A,38,Female,MA/PhD,3,2,1,1,T,5,6,
14,14,A,38,Female,MA/PhD,3,2,1,1,T,6,7,
14,14,A,38,Female,MA/PhD,3,2,1,1,T,7,7,
14,14,A,38,Female,MA/PhD,3,2,1,1,T,8,7,
14,14,A,38,Female,MA/PhD,3,2,1,1,T,9,0,"War is unavoidably cruel, also implies that war is unavoidable. However the full implications might change completely in the context of the conversation. "
14,14,A,38,Female,MA/PhD,3,3,4,1,NT,1,7,
14,14,A,38,Female,MA/PhD,3,3,4,1,NT,2,7,
14,14,A,38,Female,MA/PhD,3,3,4,1,NT,3,7,
14,14,A,38,Female,MA/PhD,3,3,4,1,NT,4,7,
14,14,A,38,Female,MA/PhD,3,3,4,1,NT,5,1,
